depth,volume
-0.1,0
-0.09800005,0
-0.09600008,0
-0.0940001,0
-0.09200013,0
-0.09000015,0
-0.08800018,0
-0.0860002,0
-0.08400023,0
-0.08200026,0
-0.08000028,0
-0.07800031,0
-0.07600033,0
-0.07400036,0
-0.07200038,0
-0.07000041,0
-0.06800044,0
-0.06600046,0
-0.06400049,0
-0.06200051,0
-0.06000054,0
-0.05800056,0
-0.05600059,0
-0.05400062,0
-0.05200064,0
-0.05000067,0
-0.04800069,0
-0.04600072,0
-0.04400074,0
-0.04200077,0
-0.0400008,0
-0.03800082,0
-0.03600085,0
-0.03400087,0
-0.0320009,0
-0.03000093,0
-0.02800095,0
-0.02600098,0
-0.024001,0
-0.02200103,0
-0.02000105,0
-0.01800108,0
-0.01600111,0
-0.01400113,0
-0.01200116,0
-0.01000118,0
-0.008001208,0
-0.006001234,0
-0.00400126,0
-0.002001286,0
-1.311302E-06,0
0.001998693,0
0.003998697,0
0.005998701,3.169122E-05
0.007998705,6.778182E-05
0.009998709,0.0001145503
0.01199871,0.0001725708
0.01399872,0.0002424179
0.01599872,0.000324665
0.01799873,0.0004198871
0.01999873,0.0005284313
0.02199873,0.0006496247
0.02399874,0.0007825588
0.02599874,0.0009267157
0.02799875,0.001082084
0.02999875,0.001248838
0.03199875,0.001427157
0.03399876,0.001617215
0.03599876,0.001819189
0.03799877,0.002033258
0.03999877,0.002259596
0.04199877,0.002498259
0.04399878,0.002748823
0.04599878,0.003010786
0.04799879,0.003283886
0.04999879,0.00356806
0.05199879,0.00386328
0.0539988,0.004169523
0.0559988,0.004486758
0.05799881,0.004814998
0.05999881,0.0051543
0.06199881,0.005504743
0.06399882,0.005866396
0.06599882,0.006239321
0.06799883,0.006623598
0.06999883,0.007019062
0.07199883,0.007425465
0.07399884,0.007842695
0.07599884,0.008270638
0.07799885,0.008709158
0.07999885,0.009158113
0.08199885,0.009617404
0.08399886,0.01008699
0.08599886,0.01056688
0.08799887,0.01105707
0.08999887,0.01155755
0.09199888,0.01206831
0.09399888,0.01258935
0.09599888,0.01312066
0.09799889,0.01366226
0.09999889,0.01421415
0.1019989,0.01477635
0.1039989,0.01534867
0.1059989,0.01593085
0.1079989,0.01652281
0.1099989,0.01712454
0.1119989,0.01773601
0.1139989,0.01835723
0.1159989,0.01898812
0.1179989,0.01962859
0.1199989,0.02027854
0.1219989,0.02093792
0.1239989,0.02160666
0.1259989,0.02228474
0.1279989,0.02297217
0.129999,0.0236689
0.131999,0.02437494
0.133999,0.02509027
0.135999,0.0258149
0.137999,0.0265488
0.139999,0.02729197
0.141999,0.0280443
0.143999,0.02880569
0.145999,0.02957598
0.147999,0.03035511
0.149999,0.03114302
0.151999,0.03193968
0.153999,0.03274507
0.155999,0.03355912
0.157999,0.03438177
0.159999,0.03521293
0.161999,0.03605256
0.163999,0.03690056
0.165999,0.03775692
0.167999,0.03862164
0.169999,0.03949463
0.171999,0.04037591
0.173999,0.04126541
0.175999,0.0421631
0.177999,0.04306899
0.1799991,0.04398299
0.1819991,0.0449051
0.1839991,0.04583532
0.1859991,0.04677358
0.1879991,0.04771972
0.1899991,0.04867377
0.1919991,0.04963565
0.1939991,0.05060524
0.1959991,0.05158259
0.1979991,0.05256756
0.1999991,0.0535601
0.2019991,0.05456006
0.2039991,0.05556753
0.2059991,0.05658232
0.2079991,0.0576044
0.2099991,0.05863377
0.2119991,0.0596704
0.2139991,0.06071419
0.2159991,0.06176515
0.2179991,0.06282318
0.2199991,0.06388827
0.2219991,0.06496043
0.2239991,0.0660395
0.2259991,0.06712557
0.2279992,0.06821858
0.2299992,0.06931853
0.2319992,0.07042526
0.2339992,0.0715389
0.2359992,0.07265933
0.2379992,0.07378653
0.2399992,0.07492041
0.2419992,0.07606083
0.2439992,0.07720787
0.2459992,0.07836116
0.2479992,0.0795209
0.2499992,0.08068688
0.2519992,0.08185908
0.2539992,0.08303741
0.2559992,0.08422195
0.2579992,0.08541255
0.2599992,0.08660919
0.2619992,0.08781173
0.2639992,0.08902021
0.2659992,0.09023459
0.2679992,0.09145485
0.2699992,0.09268081
0.2719992,0.09391259
0.2739992,0.09514996
0.2759992,0.09639317
0.2779993,0.09764194
0.2799993,0.09889629
0.2819993,0.1001562
0.2839993,0.1014216
0.2859993,0.1026925
0.2879993,0.1039688
0.2899993,0.1052505
0.2919993,0.1065377
0.2939993,0.1078301
0.2959993,0.1091278
0.2979993,0.1104309
0.2999993,0.111739
0.3019993,0.1130523
0.3039993,0.1143707
