depth,volume
0.3039993,0.1154002
0.3059993,0.1167298
0.3079993,0.1180645
0.3099993,0.1194037
0.3119993,0.1207478
0.3139993,0.1220965
0.3159993,0.1234499
0.3179993,0.1248079
0.3199993,0.1261705
0.3219993,0.1275375
0.3239993,0.1289091
0.3259993,0.130285
0.3279994,0.1316655
0.3299994,0.1330504
0.3319994,0.1344393
0.3339994,0.1358327
0.3359994,0.1372303
0.3379994,0.1386319
0.3399994,0.1400377
0.3419994,0.1414472
0.3439994,0.1428612
0.3459994,0.1442785
0.3479994,0.1457002
0.3499994,0.147125
0.3519994,0.148554
0.3539994,0.1499867
0.3559994,0.1514231
0.3579994,0.1528631
0.3599994,0.1543064
0.3619994,0.1557537
0.3639994,0.157204
0.3659994,0.1586579
0.3679994,0.1601155
0.3699994,0.1615765
0.3719994,0.1630405
0.3739994,0.1645078
0.3759995,0.1659781
0.3779994,0.1674519
0.3799994,0.168928
0.3819994,0.1704078
0.3839994,0.1718901
0.3859994,0.1733757
0.3879994,0.1748636
0.3899994,0.1763545
0.3919994,0.1778484
0.3939994,0.1793448
0.3959994,0.1808443
0.3979994,0.1823459
0.3999994,0.1838506
0.4019994,0.1853574
0.4039994,0.1868674
0.4059994,0.1883789
0.4079994,0.1898932
0.4099994,0.1914101
0.4119994,0.1929289
0.4139994,0.1944495
0.4159994,0.1959725
0.4179994,0.1974978
0.4199994,0.1990252
0.4219994,0.2005543
0.4239994,0.2020856
0.4259993,0.2036184
0.4279993,0.2051534
0.4299994,0.2066906
0.4319994,0.2082292
0.4339994,0.2097694
0.4359993,0.2113117
0.4379993,0.2128555
0.4399993,0.2144006
0.4419993,0.2159474
0.4439994,0.2174957
0.4459994,0.2190454
0.4479994,0.220596
0.4499993,0.2221481
0.4519993,0.2237017
0.4539993,0.2252563
0.4559993,0.2268122
0.4579993,0.2283688
0.4599994,0.2299268
0.4619994,0.2314857
0.4639993,0.2330458
0.4659993,0.2346067
0.4679993,0.2361686
0.4699993,0.2377311
0.4719993,0.2392942
0.4739994,0.2408587
0.4759994,0.2424236
0.4779993,0.2439888
0.4799993,0.2455542
0.4819993,0.2471208
0.4839993,0.2486873
0.4859993,0.2502545
0.4879993,0.2518223
0.4899993,0.2533898
0.4919993,0.2549578
0.4939993,0.2565263
0.4959993,0.2580944
0.4979993,0.2596632
0.4999993,0.2612323
0.5019993,0.2628011
0.5039994,0.2643694
0.5059993,0.2659379
0.5079993,0.2675062
0.5099993,0.2690742
0.5119993,0.2706423
0.5139993,0.2722097
0.5159993,0.2737765
